,SKU,Quantity,Service Level,Turnaround,Price,Paper Type,Sides Printed,Size
1138,FL-170S-US-40,70000,standard,2,846.44,170gsilk,oneside,us
1139,FL-170S-A5-44,70000,standard,2,1198.95,170gsilk,bothsides,a5
1140,FL-170S-A5-44,70000,saver,6,1019.11,170gsilk,bothsides,a5
1141,FL-170S-A5-40,70000,saver,6,925.3,170gsilk,oneside,a5
1142,FL-170S-A5-40,70000,standard,2,1088.58,170gsilk,oneside,a5
1143,FL-170S-US-40,70000,saver,6,804.12,170gsilk,oneside,us
1144,FL-170S-AL-40,70000,standard,2,549.98,170gsilk,oneside,along
1145,FL-170S-AL-40,70000,saver,6,523.66,170gsilk,oneside,along
1146,FL-170S-US-44,70000,standard,2,890.99,170gsilk,bothsides,us
1147,FL-170S-US-44,70000,saver,6,846.44,170gsilk,bothsides,us
1148,FL-170S-AL-44,70000,standard,2,549.98,170gsilk,bothsides,along
1149,FL-170S-AL-44,70000,saver,6,523.66,170gsilk,bothsides,along
1150,FL-170S-VM-44,70000,saver,6,968.15,170gsilk,bothsides,carremedium
1151,FL-170S-VM-44,70000,standard,2,1139.01,170gsilk,bothsides,carremedium
1152,FL-170S-VK-44,70000,saver,6,583.46,170gsilk,bothsides,carresmall
1153,FL-170S-A6-40,70000,standard,2,623.81,170gsilk,oneside,a6
1154,FL-170S-A6-40,70000,saver,6,592.62,170gsilk,oneside,a6
1155,FL-170S-VK-44,70000,standard,2,686.45,170gsilk,bothsides,carresmall
1156,FL-170S-A7-40,70000,standard,2,300.26,170gsilk,oneside,a7
1157,FL-170S-A7-40,70000,saver,6,255.22,170gsilk,oneside,a7
1158,FL-170S-A4-44,70000,saver,6,2074.12,170gsilk,bothsides,a4
1159,FL-170S-A4-44,70000,standard,2,2440.15,170gsilk,bothsides,a4
1160,FL-170S-A4-40,70000,standard,2,2389.42,170gsilk,oneside,a4
1161,FL-170S-A4-40,70000,saver,6,2031.02,170gsilk,oneside,a4
1162,FL-170S-VG-44,70000,saver,6,1970.41,170gsilk,bothsides,carrelarge
1163,FL-170S-VM-40,70000,saver,6,879.03,170gsilk,oneside,carremedium
1164,FL-170S-VM-40,70000,standard,2,1034.15,170gsilk,oneside,carremedium
1165,FL-170S-VG-44,70000,standard,2,2318.15,170gsilk,bothsides,carrelarge
1166,FL-170S-XL-44,70000,saver,6,1379.07,170gsilk,bothsides,xlong
1167,FL-170S-XL-44,70000,standard,2,1471.99,170gsilk,bothsides,xlong
1168,FL-170S-VG-40,70000,standard,2,1671.75,170gsilk,oneside,carrelarge
1169,FL-170S-VK-40,70000,standard,2,681.85,170gsilk,oneside,carresmall
1170,FL-170S-A7-44,70000,saver,6,273.62,170gsilk,bothsides,a7
1171,FL-170S-VG-40,70000,saver,6,1327.65,170gsilk,oneside,carrelarge
1172,FL-170S-A7-44,70000,standard,2,321.91,170gsilk,bothsides,a7
1173,FL-170S-VK-40,70000,saver,6,647.76,170gsilk,oneside,carresmall
1174,FL-170S-A6-44,70000,standard,2,583.71,170gsilk,bothsides,a6
1175,FL-170S-A6-44,70000,saver,6,496.15,170gsilk,bothsides,a6
1176,FL-170S-US-40,75000,standard,2,907.57,170gsilk,oneside,us
1177,FL-170S-A7-44,75000,standard,2,343.32,170gsilk,bothsides,a7
1178,FL-170S-A7-44,75000,saver,6,291.83,170gsilk,bothsides,a7
1179,FL-170S-XL-40,75000,saver,6,1479.35,170gsilk,oneside,xlong
1180,FL-170S-XL-40,75000,standard,2,1575.95,170gsilk,oneside,xlong
1181,FL-170S-US-40,75000,saver,6,862.19,170gsilk,oneside,us
1182,FL-170S-VM-44,75000,saver,6,1036.14,170gsilk,bothsides,carremedium
1183,FL-170S-VM-44,75000,standard,2,1218.99,170gsilk,bothsides,carremedium
1184,FL-170S-XL-44,75000,saver,6,1479.35,170gsilk,bothsides,xlong
1185,FL-170S-XL-44,75000,standard,2,1575.95,170gsilk,bothsides,xlong
1186,FL-170S-VG-40,75000,saver,6,1421.48,170gsilk,oneside,carrelarge
1187,FL-170S-VG-40,75000,standard,2,1790.65,170gsilk,oneside,carrelarge
1188,FL-170S-VK-44,75000,saver,6,624.73,170gsilk,bothsides,carresmall
1189,FL-170S-VK-44,75000,standard,2,734.98,170gsilk,bothsides,carresmall
1190,FL-170S-VG-44,75000,saver,6,2110.67,170gsilk,bothsides,carrelarge
1191,FL-170S-VG-44,75000,standard,2,2483.14,170gsilk,bothsides,carrelarge
1192,FL-170S-A6-40,75000,saver,6,635.1,170gsilk,oneside,a6
1193,FL-170S-A6-40,75000,standard,2,668.53,170gsilk,oneside,a6
1194,FL-170S-A4-40,75000,standard,2,2560.72,170gsilk,oneside,a4
1195,FL-170S-A4-40,75000,saver,6,2176.62,170gsilk,oneside,a4
1196,FL-170S-A7-40,75000,saver,6,273.56,170gsilk,oneside,a7
1197,FL-170S-A7-40,75000,standard,2,321.84,170gsilk,oneside,a7
1198,FL-170S-A4-44,75000,saver,6,2221.75,170gsilk,bothsides,a4
1199,FL-170S-A4-44,75000,standard,2,2613.83,170gsilk,bothsides,a4
1200,FL-170S-US-44,75000,standard,2,955.34,170gsilk,bothsides,us
1201,FL-170S-AL-40,75000,saver,6,562.66,170gsilk,oneside,along
1202,FL-170S-AL-40,75000,standard,2,590.98,170gsilk,oneside,along
1203,FL-170S-US-44,75000,saver,6,907.57,170gsilk,bothsides,us
1204,FL-170S-A6-44,75000,standard,2,624.98,170gsilk,bothsides,a6
1205,FL-170S-A6-44,75000,saver,6,531.23,170gsilk,bothsides,a6
1206,FL-170S-VK-40,75000,standard,2,728.88,170gsilk,oneside,carresmall
1207,FL-170S-VK-40,75000,saver,6,692.44,170gsilk,oneside,carresmall
1208,FL-170S-AL-44,75000,saver,6,562.66,170gsilk,bothsides,along
1209,FL-170S-AL-44,75000,standard,2,590.98,170gsilk,bothsides,along
1210,FL-170S-VM-40,75000,standard,2,1108.34,170gsilk,oneside,carremedium
1211,FL-170S-A5-40,75000,saver,6,991.67,170gsilk,oneside,a5
1212,FL-170S-A5-40,75000,standard,2,1166.68,170gsilk,oneside,a5
1213,FL-170S-VM-40,75000,saver,6,942.09,170gsilk,oneside,carremedium
1214,FL-170S-A5-44,75000,saver,6,1090.68,170gsilk,bothsides,a5
1215,FL-170S-A5-44,75000,standard,2,1283.15,170gsilk,bothsides,a5
1216,FL-170S-A5-40,80000,standard,2,1244.64,170gsilk,oneside,a5
1217,FL-170S-VG-40,80000,standard,2,1910.0,170gsilk,oneside,carrelarge
1218,FL-170S-XL-40,80000,saver,6,1574.11,170gsilk,oneside,xlong
1219,FL-170S-VK-40,80000,saver,6,737.1,170gsilk,oneside,carresmall
1220,FL-170S-VK-40,80000,standard,2,775.9,170gsilk,oneside,carresmall
1221,FL-170S-XL-40,80000,standard,2,1678.99,170gsilk,oneside,xlong
1222,FL-170S-A7-44,80000,saver,6,308.54,170gsilk,bothsides,a7
1223,FL-170S-A7-44,80000,standard,2,362.99,170gsilk,bothsides,a7
1224,FL-170S-XL-44,80000,saver,6,1574.11,170gsilk,bothsides,xlong
1225,FL-170S-XL-44,80000,standard,2,1678.99,170gsilk,bothsides,xlong
1226,FL-170S-A5-40,80000,saver,6,1057.95,170gsilk,oneside,a5
1227,FL-170S-VG-40,80000,saver,6,1515.31,170gsilk,oneside,carrelarge
1228,FL-170S-A4-44,80000,standard,2,2787.52,170gsilk,bothsides,a4
1229,FL-170S-VM-40,80000,standard,2,1182.41,170gsilk,oneside,carremedium
1230,FL-170S-VM-40,80000,saver,6,1005.06,170gsilk,oneside,carremedium
1231,FL-170S-A4-44,80000,saver,6,2369.39,170gsilk,bothsides,a4
1232,FL-170S-A6-44,80000,saver,6,566.91,170gsilk,bothsides,a6
1233,FL-170S-A6-44,80000,standard,2,666.96,170gsilk,bothsides,a6
1234,FL-170S-VG-44,80000,saver,6,2250.92,170gsilk,bothsides,carrelarge
1235,FL-170S-VG-44,80000,standard,2,2648.14,170gsilk,bothsides,carrelarge
1236,FL-170S-A4-40,80000,saver,6,2319.9,170gsilk,oneside,a4
1237,FL-170S-A4-40,80000,standard,2,2729.3,170gsilk,oneside,a4
1238,FL-170S-VM-44,80000,saver,6,1105.52,170gsilk,bothsides,carremedium
1239,FL-170S-VM-44,80000,standard,2,1300.6,170gsilk,bothsides,carremedium
1240,FL-170S-AL-40,80000,saver,6,595.66,170gsilk,oneside,along
1241,FL-170S-US-44,80000,saver,6,968.71,170gsilk,bothsides,us
1242,FL-170S-A6-40,80000,standard,2,713.72,170gsilk,oneside,a6
1243,FL-170S-A6-40,80000,saver,6,678.03,170gsilk,oneside,a6
1244,FL-170S-US-44,80000,standard,2,1019.69,170gsilk,bothsides,us
1245,FL-170S-AL-40,80000,standard,2,625.98,170gsilk,oneside,along
1246,FL-170S-A7-40,80000,standard,2,343.3,170gsilk,oneside,a7
1247,FL-170S-A7-40,80000,saver,6,291.8,170gsilk,oneside,a7
1248,FL-170S-VK-44,80000,saver,6,666.7,170gsilk,bothsides,carresmall
1249,FL-170S-VK-44,80000,standard,2,784.35,170gsilk,bothsides,carresmall
1250,FL-170S-A5-44,80000,standard,2,1369.05,170gsilk,bothsides,a5
1251,FL-170S-US-40,80000,standard,2,968.71,170gsilk,oneside,us
1252,FL-170S-US-40,80000,saver,6,920.27,170gsilk,oneside,us
1253,FL-170S-A5-44,80000,saver,6,1163.7,170gsilk,bothsides,a5
1254,FL-170S-AL-44,80000,saver,6,595.66,170gsilk,bothsides,along
1255,FL-170S-AL-44,80000,standard,2,625.98,170gsilk,bothsides,along
1256,FL-170S-US-44,85000,standard,2,1084.04,170gsilk,bothsides,us
1257,FL-170S-US-44,85000,saver,6,1029.84,170gsilk,bothsides,us
1258,FL-170S-A5-44,85000,saver,6,1236.54,170gsilk,bothsides,a5
1259,FL-170S-A5-44,85000,standard,2,1454.75,170gsilk,bothsides,a5
1260,FL-170S-XL-40,85000,saver,6,1667.95,170gsilk,oneside,xlong
1261,FL-170S-XL-40,85000,standard,2,1782.03,170gsilk,oneside,xlong
1262,FL-170S-AL-40,85000,saver,6,634.66,170gsilk,oneside,along
1263,FL-170S-A6-40,85000,standard,2,758.45,170gsilk,oneside,a6
1264,FL-170S-A6-40,85000,saver,6,720.52,170gsilk,oneside,a6
1265,FL-170S-VG-44,85000,saver,6,2391.93,170gsilk,bothsides,carrelarge
1266,FL-170S-VG-44,85000,standard,2,2814.03,170gsilk,bothsides,carrelarge
1267,FL-170S-VK-44,85000,standard,2,834.74,170gsilk,bothsides,carresmall
1268,FL-170S-VM-44,85000,saver,6,1174.72,170gsilk,bothsides,carremedium
1269,FL-170S-VM-44,85000,standard,2,1382.01,170gsilk,bothsides,carremedium
1270,FL-170S-VK-44,85000,saver,6,709.53,170gsilk,bothsides,carresmall
1271,FL-170S-A6-44,85000,standard,2,709.82,170gsilk,bothsides,a6
1272,FL-170S-AL-40,85000,standard,2,666.98,170gsilk,oneside,along
1273,FL-170S-A6-44,85000,saver,6,603.34,170gsilk,bothsides,a6
1274,FL-170S-XL-44,85000,standard,2,1782.03,170gsilk,bothsides,xlong
1275,FL-170S-XL-44,85000,saver,6,1667.95,170gsilk,bothsides,xlong
1276,FL-170S-VG-40,85000,standard,2,2028.87,170gsilk,oneside,carrelarge
1277,FL-170S-VG-40,85000,saver,6,1609.58,170gsilk,oneside,carrelarge
1278,FL-170S-VK-40,85000,standard,2,822.93,170gsilk,oneside,carresmall
1279,FL-170S-AL-44,85000,saver,6,634.66,170gsilk,bothsides,along
1280,FL-170S-AL-44,85000,standard,2,666.98,170gsilk,bothsides,along
1281,FL-170S-VK-40,85000,saver,6,781.78,170gsilk,oneside,carresmall
1282,FL-170S-A4-44,85000,saver,6,2517.82,170gsilk,bothsides,a4
1283,FL-170S-A4-40,85000,standard,2,2900.4,170gsilk,oneside,a4
1284,FL-170S-A4-40,85000,saver,6,2465.33,170gsilk,oneside,a4
1285,FL-170S-A4-44,85000,standard,2,2962.13,170gsilk,bothsides,a4
1286,FL-170S-A7-44,85000,saver,6,326.04,170gsilk,bothsides,a7
1287,FL-170S-A7-44,85000,standard,2,383.57,170gsilk,bothsides,a7
1288,FL-170S-A7-40,85000,saver,6,310.58,170gsilk,oneside,a7
1289,FL-170S-US-40,85000,saver,6,978.35,170gsilk,oneside,us
1290,FL-170S-US-40,85000,standard,2,1029.84,170gsilk,oneside,us
1291,FL-170S-A7-40,85000,standard,2,365.38,170gsilk,oneside,a7
1292,FL-170S-VM-40,85000,saver,6,1067.8,170gsilk,oneside,carremedium
1293,FL-170S-VM-40,85000,standard,2,1256.23,170gsilk,oneside,carremedium
1294,FL-170S-A5-40,85000,standard,2,1322.35,170gsilk,oneside,a5
1295,FL-170S-A5-40,85000,saver,6,1124.01,170gsilk,oneside,a5
1296,FL-170S-A5-44,90000,standard,2,1540.02,170gsilk,bothsides,a5
1297,FL-170S-A5-44,90000,saver,6,1309.02,170gsilk,bothsides,a5
1298,FL-170S-A7-40,90000,standard,2,385.52,170gsilk,oneside,a7
1299,FL-170S-VM-44,90000,saver,6,1243.57,170gsilk,bothsides,carremedium
1300,FL-170S-VK-44,90000,standard,2,882.1,170gsilk,bothsides,carresmall
1301,FL-170S-VK-44,90000,saver,6,749.78,170gsilk,bothsides,carresmall
1302,FL-170S-VM-44,90000,standard,2,1463.02,170gsilk,bothsides,carremedium
1303,FL-170S-A5-40,90000,saver,6,1189.42,170gsilk,oneside,a5
1304,FL-170S-A5-40,90000,standard,2,1399.32,170gsilk,oneside,a5
1305,FL-170S-AL-40,90000,standard,2,706.98,170gsilk,oneside,along
1306,FL-170S-AL-40,90000,saver,6,672.66,170gsilk,oneside,along
1307,FL-170S-AL-44,90000,saver,6,672.66,170gsilk,bothsides,along
1308,FL-170S-AL-44,90000,standard,2,706.98,170gsilk,bothsides,along
1309,FL-170S-US-44,90000,standard,2,1148.39,170gsilk,bothsides,us
1310,FL-170S-VK-40,90000,standard,2,869.95,170gsilk,oneside,carresmall
1311,FL-170S-A6-40,90000,standard,2,802.33,170gsilk,oneside,a6
1312,FL-170S-A7-40,90000,saver,6,327.69,170gsilk,oneside,a7
1313,FL-170S-A6-40,90000,saver,6,762.21,170gsilk,oneside,a6
1314,FL-170S-VK-40,90000,saver,6,826.45,170gsilk,oneside,carresmall
1315,FL-170S-US-44,90000,saver,6,1090.97,170gsilk,bothsides,us
1316,FL-170S-A4-44,90000,saver,6,2665.44,170gsilk,bothsides,a4
1317,FL-170S-A6-44,90000,standard,2,750.09,170gsilk,bothsides,a6
1318,FL-170S-A6-44,90000,saver,6,637.57,170gsilk,bothsides,a6
1319,FL-170S-A4-44,90000,standard,2,3135.81,170gsilk,bothsides,a4
1320,FL-170S-VM-40,90000,saver,6,1129.94,170gsilk,oneside,carremedium
1321,FL-170S-A7-44,90000,saver,6,351.37,170gsilk,bothsides,a7
1322,FL-170S-A7-44,90000,standard,2,413.37,170gsilk,bothsides,a7
1323,FL-170S-VG-44,90000,standard,2,2979.02,170gsilk,bothsides,carrelarge
1324,FL-170S-VG-44,90000,saver,6,2532.17,170gsilk,bothsides,carrelarge
1325,FL-170S-VG-40,90000,standard,2,2147.63,170gsilk,oneside,carrelarge
1326,FL-170S-VG-40,90000,saver,6,1702.86,170gsilk,oneside,carrelarge
1327,FL-170S-XL-40,90000,standard,2,1888.75,170gsilk,oneside,xlong
1328,FL-170S-XL-40,90000,saver,6,1770.99,170gsilk,oneside,xlong
1329,FL-170S-XL-44,90000,standard,2,1888.75,170gsilk,bothsides,xlong
1330,FL-170S-XL-44,90000,saver,6,1770.99,170gsilk,bothsides,xlong
1331,FL-170S-VM-40,90000,standard,2,1329.35,170gsilk,oneside,carremedium
1332,FL-170S-US-40,90000,saver,6,1036.42,170gsilk,oneside,us
1333,FL-170S-US-40,90000,standard,2,1090.97,170gsilk,oneside,us
1334,FL-170S-A4-40,90000,saver,6,2611.04,170gsilk,oneside,a4
1335,FL-170S-A4-40,90000,standard,2,3071.81,170gsilk,oneside,a4
1336,FL-170S-A5-40,95000,saver,6,1296.13,170gsilk,oneside,a5
1337,FL-170S-A7-40,95000,saver,6,345.61,170gsilk,oneside,a7
1338,FL-170S-A6-40,95000,standard,2,847.19,170gsilk,oneside,a6
1339,FL-170S-A5-40,95000,standard,2,1524.85,170gsilk,oneside,a5
1340,FL-170S-A6-40,95000,saver,6,804.82,170gsilk,oneside,a6
1341,FL-170S-AL-40,95000,standard,2,740.98,170gsilk,oneside,along
1342,FL-170S-AL-40,95000,saver,6,705.66,170gsilk,oneside,along
1343,FL-170S-VK-40,95000,saver,6,871.13,170gsilk,oneside,carresmall
1344,FL-170S-VK-40,95000,standard,2,916.98,170gsilk,oneside,carresmall
1345,FL-170S-US-44,95000,standard,2,1212.74,170gsilk,bothsides,us
1346,FL-170S-US-44,95000,saver,6,1121.47,170gsilk,bothsides,us
1347,FL-170S-A5-44,95000,standard,2,1624.21,170gsilk,bothsides,a5
1348,FL-170S-A5-44,95000,saver,6,1380.59,170gsilk,bothsides,a5
1349,FL-170S-VG-44,95000,standard,2,3146.66,170gsilk,bothsides,carrelarge
1350,FL-170S-VG-44,95000,saver,6,2674.66,170gsilk,bothsides,carrelarge
1351,FL-170S-A7-40,95000,standard,2,406.59,170gsilk,oneside,a7
1352,FL-170S-VM-40,95000,standard,2,1448.61,170gsilk,oneside,carremedium
1353,FL-170S-VM-40,95000,saver,6,1231.33,170gsilk,oneside,carremedium
1354,FL-170S-A4-44,95000,saver,6,2815.43,170gsilk,bothsides,a4
1355,FL-170S-XL-40,95000,standard,2,1990.87,170gsilk,oneside,xlong
1356,FL-170S-XL-40,95000,saver,6,1864.83,170gsilk,oneside,xlong
1357,FL-170S-A4-44,95000,standard,2,3312.27,170gsilk,bothsides,a4
1358,FL-170S-A4-40,95000,saver,6,2755.46,170gsilk,oneside,a4
1359,FL-170S-A4-40,95000,standard,2,3241.72,170gsilk,oneside,a4
1360,FL-170S-US-40,95000,standard,2,1152.1,170gsilk,oneside,us
1361,FL-170S-US-40,95000,saver,6,1094.49,170gsilk,oneside,us
1362,FL-170S-VK-44,95000,standard,2,930.73,170gsilk,bothsides,carresmall
1363,FL-170S-VK-44,95000,saver,6,791.13,170gsilk,bothsides,carresmall
1364,FL-170S-VM-44,95000,standard,2,1543.0,170gsilk,bothsides,carremedium
1365,FL-170S-VM-44,95000,saver,6,1311.55,170gsilk,bothsides,carremedium
1366,FL-170S-A7-44,95000,standard,2,433.15,170gsilk,bothsides,a7
1367,FL-170S-A7-44,95000,saver,6,368.17,170gsilk,bothsides,a7
1368,FL-170S-XL-44,95000,saver,6,1864.83,170gsilk,bothsides,xlong
1369,FL-170S-AL-44,95000,standard,2,740.98,170gsilk,bothsides,along
1370,FL-170S-AL-44,95000,saver,6,705.66,170gsilk,bothsides,along
1371,FL-170S-A6-44,95000,saver,6,672.72,170gsilk,bothsides,a6
1372,FL-170S-A6-44,95000,standard,2,791.44,170gsilk,bothsides,a6
1373,FL-170S-XL-44,95000,standard,2,1990.87,170gsilk,bothsides,xlong
1374,FL-170S-VG-40,95000,standard,2,2266.55,170gsilk,oneside,carrelarge
1375,FL-170S-VG-40,95000,saver,6,1797.14,170gsilk,oneside,carrelarge
1376,FL-170S-A6-44,100000,standard,2,833.91,170gsilk,bothsides,a6
1377,FL-170S-VK-40,100000,standard,2,964.0,170gsilk,oneside,carresmall
1378,FL-170S-VK-40,100000,saver,6,915.8,170gsilk,oneside,carresmall
1379,FL-170S-A4-40,100000,saver,6,2901.06,170gsilk,oneside,a4
1380,FL-170S-A4-40,100000,standard,2,3413.02,170gsilk,oneside,a4
1381,FL-170S-A6-44,100000,saver,6,708.82,170gsilk,bothsides,a6
1382,FL-170S-A4-44,100000,saver,6,2963.17,170gsilk,bothsides,a4
1383,FL-170S-A4-44,100000,standard,2,3486.08,170gsilk,bothsides,a4
1384,FL-170S-VM-40,100000,saver,6,1325.12,170gsilk,oneside,carremedium
1385,FL-170S-VM-40,100000,standard,2,1558.96,170gsilk,oneside,carremedium
1386,FL-170S-VG-40,100000,saver,6,1890.88,170gsilk,oneside,carrelarge
1387,FL-170S-VG-40,100000,standard,2,2379.79,170gsilk,oneside,carrelarge
1388,FL-170S-US-40,100000,standard,2,1213.24,170gsilk,oneside,us
1389,FL-170S-US-40,100000,saver,6,1152.57,170gsilk,oneside,us
1390,FL-170S-XL-40,100000,standard,2,2093.91,170gsilk,oneside,xlong
1391,FL-170S-XL-40,100000,saver,6,1959.59,170gsilk,oneside,xlong
1392,FL-170S-A7-44,100000,standard,2,454.11,170gsilk,bothsides,a7
1393,FL-170S-A7-44,100000,saver,6,385.99,170gsilk,bothsides,a7
1394,FL-170S-XL-44,100000,standard,2,2093.91,170gsilk,bothsides,xlong
1395,FL-170S-VM-44,100000,saver,6,1381.89,170gsilk,bothsides,carremedium
1396,FL-170S-VM-44,100000,standard,2,1625.74,170gsilk,bothsides,carremedium
1397,FL-170S-XL-44,100000,saver,6,1959.59,170gsilk,bothsides,xlong
1398,FL-170S-VG-44,100000,standard,2,3311.78,170gsilk,bothsides,carrelarge
1399,FL-170S-VG-44,100000,saver,6,2815.02,170gsilk,bothsides,carrelarge
1400,FL-170S-VK-44,100000,standard,2,980.67,170gsilk,bothsides,carresmall
1401,FL-170S-A7-40,100000,standard,2,428.63,170gsilk,oneside,a7
1402,FL-170S-A7-40,100000,saver,6,364.33,170gsilk,oneside,a7
1403,FL-170S-US-44,100000,saver,6,1151.96,170gsilk,bothsides,us
1404,FL-170S-US-44,100000,standard,2,1277.09,170gsilk,bothsides,us
1405,FL-170S-AL-40,100000,saver,6,744.66,170gsilk,oneside,along
1406,FL-170S-AL-40,100000,standard,2,781.98,170gsilk,oneside,along
1407,FL-170S-A6-40,100000,saver,6,846.98,170gsilk,oneside,a6
1408,FL-170S-A6-40,100000,standard,2,891.56,170gsilk,oneside,a6
1409,FL-170S-A5-40,100000,standard,2,1641.01,170gsilk,oneside,a5
1410,FL-170S-A5-40,100000,saver,6,1394.86,170gsilk,oneside,a5
1411,FL-170S-A5-44,100000,standard,2,1710.09,170gsilk,bothsides,a5
1412,FL-170S-A5-44,100000,saver,6,1454.62,170gsilk,bothsides,a5
1413,FL-170S-AL-44,100000,saver,6,744.66,170gsilk,bothsides,along
1414,FL-170S-AL-44,100000,standard,2,781.98,170gsilk,bothsides,along
1415,FL-170S-VK-44,100000,saver,6,833.57,170gsilk,bothsides,carresmall
